"Crowdsourced data on dried cannabis prices, use, and consumption",,,,,,,,
"The application was launched January 25, 2018. Data are being collected continuously and will be made available as new information comes in.",,,,,,,,
SubDate,Price,Quantity,Quality,City,Province,Reason,Usage,Consumption
25/01/2018,5.714285714,28,Medium,Montreal,QC,Recreate illegally,Daily,1
25/01/2018,7.142857143,3.5,Medium,Montreal,QC,Recreate illegally,Daily,1
25/01/2018,3.214285714,28,Medium,Montreal,QC,Recreate illegally,Daily,56
25/01/2018,8.571428571,7,Medium,Montreal,QC,Recreate illegally,Daily,1
25/01/2018,5.714285714,3.5,Medium,Montreal,QC,Recreate illegally,Daily,1
25/01/2018,6.428571429,7,Medium,Montreal,QC,Recreate illegally,Daily,1
25/01/2018,4.285714286,28,Medium,Montreal,QC,Recreate illegally,Daily,1
25/01/2018,4.285714286,28,Medium,Montreal,QC,Recreate illegally,Daily,1
25/01/2018,7.142857143,14,Medium,Montreal,QC,Recreate illegally,Daily,1
25/01/2018,6.428571429,7,Medium,Montreal,QC,Recreate illegally,Daily,1
25/01/2018,5,28,Medium,Montreal,QC,Recreate illegally,Daily,1
25/01/2018,3.928571429,28,Medium,Montreal,QC,Recreate illegally,Daily,1
25/01/2018,4.285714286,28,Medium,Montreal,QC,Recreate illegally,Daily,1
25/01/2018,7.142857143,3.5,Medium,Montreal,QC,Recreate illegally,Daily,1
25/01/2018,5,7,Medium,Montreal,QC,Recreate illegally,Daily,1
25/01/2018,5,28,Medium,Montreal,QC,Recreate illegally,Daily,1
25/01/2018,4.285714286,14,Medium,Montreal,QC,Recreate illegally,Daily,1
25/01/2018,10.71428571,7,Medium,Montreal,QC,Recreate illegally,Daily,1
25/01/2018,7.142857143,7,Medium,Montreal,QC,Recreate illegally,Daily,1
25/01/2018,7.142857143,3.5,Medium,Montreal,QC,Recreate illegally,Daily,1
25/01/2018,3.571428571,28,Medium,Montreal,QC,Recreate illegally,Daily,1
25/01/2018,5.357142857,28,Medium,Montreal,QC,Recreate illegally,Daily,32
25/01/2018,7.142857143,7,Medium,Montreal,QC,Recreate illegally,Daily,1
25/01/2018,14,1,Medium,Montreal,QC,Recreate illegally,Daily,40
25/01/2018,5.714285714,7,Medium,Montreal,QC,Recreate illegally,Daily,1
25/01/2018,3.392857143,28,Medium,Montreal,QC,Recreate illegally,Daily,1
25/01/2018,5,7,Medium,Montreal,QC,Recreate illegally,Daily,1
25/01/2018,5.357142857,28,Medium,Montreal,QC,Recreate illegally,Daily,1
25/01/2018,2.857142857,28,Medium,Montreal,QC,Recreate illegally,Daily,1
25/01/2018,5.714285714,3.5,Medium,Montreal,QC,Recreate illegally,Daily,1
25/01/2018,4.285714286,28,Medium,Montreal,QC,Recreate illegally,Daily,1
25/01/2018,7.142857143,7,Medium,Montreal,QC,Recreate illegally,Daily,1
25/01/2018,8.571428571,3.5,Medium,Montreal,QC,Recreate illegally,Daily,1
25/01/2018,5.714285714,14,Medium,Montreal,QC,Recreate illegally,Daily,1
25/01/2018,5.714285714,3.5,Medium,Montreal,QC,Recreate illegally,Daily,56
25/01/2018,5,8,Medium,Montreal,QC,Recreate illegally,Daily,1
25/01/2018,3.571428571,28,Medium,Montreal,QC,Recreate illegally,Daily,1
25/01/2018,7.142857143,14,Medium,Montreal,QC,Recreate illegally,Daily,1
25/01/2018,4.285714286,7,Medium,Montreal,QC,Recreate illegally,Daily,1
25/01/2018,4.285714286,28,Medium,Montreal,QC,Recreate illegally,Daily,140
25/01/2018,7.142857143,7,Medium,Montreal,QC,Recreate illegally,Daily,0
25/01/2018,4.285714286,28,Medium,Montreal,QC,Recreate illegally,Daily,1
25/01/2018,5.714285714,14,Medium,Montreal,QC,Recreate illegally,Daily,1
25/01/2018,5,28,Medium,Montreal,QC,Recreate illegally,Daily,1
25/01/2018,7.142857143,3.5,Medium,Montreal,QC,Recreate illegally,Daily,1
25/01/2018,5.714285714,14,Medium,Montreal,QC,Recreate illegally,Daily,1
25/01/2018,4.642857143,28,Medium,Montreal,QC,Recreate illegally,Daily,1
25/01/2018,6.428571429,7,Medium,Montreal,QC,Recreate illegally,Daily,1
25/01/2018,4.285714286,28,Medium,Montreal,QC,Recreate illegally,Daily,1
25/01/2018,5,28,Medium,Montreal,QC,Recreate illegally,Daily,1
25/01/2018,5.714285714,14,Medium,Montreal,QC,Recreate illegally,Daily,1
25/01/2018,5.714285714,28,Medium,Montreal,QC,Recreate illegally,Daily,1
25/01/2018,7.142857143,14,Medium,Montreal,QC,Recreate illegally,Daily,1
25/01/2018,4.285714286,28,High,Montreal,QC,Recreate illegally,Daily,1
25/01/2018,7.142857143,3.5,High,Montreal,QC,Recreate illegally,Daily,1
25/01/2018,5.714285714,3.5,High,Montreal,QC,Recreate illegally,Daily,1
25/01/2018,5.714285714,28,High,Montreal,QC,Recreate illegally,Daily,1
25/01/2018,5.714285714,7,High,Montreal,QC,Recreate illegally,Daily,1
25/01/2018,7.142857143,14,High,Montreal,QC,Recreate illegally,Daily,1
25/01/2018,5,28,High,Montreal,QC,Recreate illegally,Daily,36
25/01/2018,7.142857143,14,High,Montreal,QC,Recreate illegally,Daily,1
25/01/2018,8.571428571,7,High,Montreal,QC,Recreate illegally,Daily,1
25/01/2018,5.178571429,28,High,Montreal,QC,Recreate illegally,Daily,112
25/01/2018,7.857142857,7,High,Montreal,QC,Recreate illegally,Daily,1
25/01/2018,10,3.5,High,Montreal,QC,Recreate illegally,Daily,1
25/01/2018,3.571428571,28,High,Montreal,QC,Recreate illegally,Daily,1
25/01/2018,5,7,High,Montreal,QC,Recreate illegally,Daily,56
25/01/2018,7.142857143,7,High,Montreal,QC,Recreate illegally,Daily,1
25/01/2018,7.142857143,3.5,High,Montreal,QC,Recreate illegally,Daily,1
25/01/2018,8.214285714,28,High,Montreal,QC,Recreate illegally,Daily,1
25/01/2018,5.714285714,7,High,Montreal,QC,Recreate illegally,Daily,1
25/01/2018,5.357142857,14,High,Montreal,QC,Recreate illegally,Daily,1
25/01/2018,5.357142857,28,High,Montreal,QC,Recreate illegally,Daily,1
25/01/2018,3.571428571,28,High,Montreal,QC,Recreate illegally,Daily,1
25/01/2018,5,28,High,Montreal,QC,Recreate illegally,Daily,1
25/01/2018,6.071428571,14,High,Montreal,QC,Recreate illegally,Daily,1
25/01/2018,7.142857143,7,High,Montreal,QC,Recreate illegally,Daily,1
25/01/2018,4.642857143,28,High,Montreal,QC,Recreate illegally,Daily,1
25/01/2018,3.571428571,28,High,Montreal,QC,Recreate illegally,Daily,1
25/01/2018,4.285714286,28,High,Montreal,QC,Recreate illegally,Daily,1
25/01/2018,6.428571429,28,High,Montreal,QC,Recreate illegally,Daily,1
25/01/2018,5,14,High,Montreal,QC,Recreate illegally,Daily,1
25/01/2018,6.428571429,3.5,High,Montreal,QC,Recreate illegally,Daily,1
25/01/2018,5.357142857,14,High,Montreal,QC,Recreate illegally,Daily,1
25/01/2018,5.714285714,7,High,Montreal,QC,Recreate illegally,Daily,1
25/01/2018,6.428571429,28,High,Montreal,QC,Recreate illegally,Daily,36
25/01/2018,6.428571429,28,High,Montreal,QC,Recreate illegally,Daily,56
25/01/2018,5.357142857,28,High,Montreal,QC,Recreate illegally,Daily,1
25/01/2018,5,28,High,Montreal,QC,Recreate illegally,Daily,1
25/01/2018,4.761904762,10.5,High,Montreal,QC,Recreate illegally,Daily,1
25/01/2018,4.642857143,28,High,Montreal,QC,Recreate illegally,Daily,1
25/01/2018,4.642857143,28,High,Montreal,QC,Recreate illegally,Daily,1
25/01/2018,5.714285714,3.5,High,Montreal,QC,Recreate illegally,Daily,1
25/01/2018,3.571428571,28,High,Montreal,QC,Recreate illegally,Daily,1
25/01/2018,3.928571429,28,High,Montreal,QC,Recreate illegally,Daily,1
25/01/2018,5,28,High,Montreal,QC,Recreate illegally,Daily,56
25/01/2018,5.714285714,28,High,Montreal,QC,Recreate illegally,Daily,1
25/01/2018,3.571428571,28,High,Montreal,QC,Recreate illegally,Daily,1
25/01/2018,5,14,High,Montreal,QC,Recreate illegally,Daily,1
25/01/2018,6.071428571,14,High,Montreal,QC,Recreate illegally,Daily,1
25/01/2018,2.857142857,28,High,Montreal,QC,Recreate illegally,Daily,300
25/01/2018,8.888888889,450,High,Montreal,QC,Recreate illegally,Daily,450
25/01/2018,5.714285714,28,High,Montreal,QC,Recreate illegally,Daily,112
25/01/2018,9.285714286,7,High,Montreal,QC,Recreate illegally,Daily,1
25/01/2018,7.142857143,3.5,High,Montreal,QC,Recreate illegally,Daily,1
25/01/2018,5.535714286,28,High,Montreal,QC,Recreate illegally,Daily,1
25/01/2018,5.714285714,28,High,Montreal,QC,Recreate illegally,Daily,1
25/01/2018,7.142857143,3.5,High,Montreal,QC,Recreate illegally,Daily,52.5
25/01/2018,7.142857143,3.5,High,Montreal,QC,Recreate illegally,Daily,1
25/01/2018,5.714285714,28,High,Montreal,QC,Recreate illegally,Daily,40
25/01/2018,5.357142857,14,High,Montreal,QC,Recreate illegally,Daily,1
25/01/2018,6.428571429,7,High,Montreal,QC,Recreate illegally,Daily,1
25/01/2018,3.571428571,28,High,Montreal,QC,Recreate illegally,Daily,1
25/01/2018,6.071428571,14,High,Montreal,QC,Recreate illegally,Daily,1
25/01/2018,5,28,High,Montreal,QC,Recreate illegally,Daily,1
25/01/2018,3.928571429,28,High,Montreal,QC,Recreate illegally,Daily,1
25/01/2018,3.95480226,354,High,Montreal,QC,Recreate illegally,Daily,1
25/01/2018,5.714285714,28,High,Montreal,QC,Recreate illegally,Daily,1
25/01/2018,4.285714286,28,High,Montreal,QC,Recreate illegally,Daily,1
25/01/2018,7.142857143,28,High,Montreal,QC,Recreate illegally,Daily,1
25/01/2018,5.714285714,28,High,Montreal,QC,Recreate illegally,Daily,1
25/01/2018,7.142857143,7,High,Montreal,QC,Recreate illegally,Daily,1
25/01/2018,5.714285714,14,High,Montreal,QC,Recreate illegally,Daily,32
25/01/2018,5.714285714,28,High,Montreal,QC,Recreate illegally,Daily,1
25/01/2018,7.142857143,7,High,Montreal,QC,Recreate illegally,Daily,1
25/01/2018,7.142857143,14,High,Montreal,QC,Recreate illegally,Daily,112
25/01/2018,6.071428571,28,High,Montreal,QC,Recreate illegally,Daily,1
25/01/2018,5.714285714,28,High,Montreal,QC,Recreate illegally,Daily,56
25/01/2018,4.285714286,28,High,Montreal,QC,Recreate illegally,Daily,100
25/01/2018,5.714285714,3.5,High,Montreal,QC,Recreate illegally,Daily,35
25/01/2018,5.357142857,28,High,Montreal,QC,Recreate illegally,Daily,56
25/01/2018,7.857142857,7,High,Montreal,QC,Recreate illegally,Daily,1
25/01/2018,4.464285714,28,High,Montreal,QC,Recreate illegally,Daily,1
25/01/2018,6.25,28,High,Montreal,QC,Recreate illegally,Daily,1
25/01/2018,5.714285714,3.5,High,Montreal,QC,Recreate illegally,Daily,1
25/01/2018,5.357142857,28,High,Montreal,QC,Recreate illegally,Daily,140
25/01/2018,4.285714286,28,Medium,Montreal,QC,Medicate illegally,Weekly,2
25/01/2018,5.714285714,56,Medium,Montreal,QC,Medicate illegally,Weekly,2
25/01/2018,5.714285714,28,Medium,Montreal,QC,Medicate illegally,Weekly,2
25/01/2018,3.535714286,28,High,Montreal,QC,Medicate illegally,Weekly,2
25/01/2018,5.535714286,28,High,Montreal,QC,Medicate illegally,Weekly,2
25/01/2018,7.142857143,7,High,Montreal,QC,Medicate illegally,Weekly,2
25/01/2018,7.142857143,3.5,High,Montreal,QC,Medicate illegally,Weekly,2
25/01/2018,5.714285714,7,High,Montreal,QC,Medicate illegally,Weekly,2
25/01/2018,5.357142857,28,High,Montreal,QC,Medicate illegally,Weekly,2
25/01/2018,5.714285714,3.5,High,Montreal,QC,Medicate illegally,Weekly,2
25/01/2018,3.571428571,28,,Montreal,QC,Recreate illegally,Weekly,2
25/01/2018,8.571428571,3.5,,Montreal,QC,Recreate illegally,Weekly,2
25/01/2018,4.285714286,14,,Montreal,QC,Recreate illegally,Weekly,2
25/01/2018,7.142857143,3.5,Low,Montreal,QC,Recreate illegally,Weekly,2
25/01/2018,2.678571429,28,Low,Montreal,QC,Recreate illegally,Weekly,2
25/01/2018,4.642857143,14,Medium,Montreal,QC,Recreate illegally,Weekly,2
25/01/2018,7.714285714,3.5,Medium,Montreal,QC,Recreate illegally,Weekly,2
25/01/2018,8.571428571,3.5,Medium,Montreal,QC,Recreate illegally,Weekly,2
25/01/2018,5.714285714,7,Medium,Montreal,QC,Recreate illegally,Weekly,2
25/01/2018,5.714285714,3.5,Medium,Montreal,QC,Recreate illegally,Weekly,2
25/01/2018,3.928571429,28,Medium,Montreal,QC,Recreate illegally,Weekly,2
25/01/2018,5.714285714,7,Medium,Montreal,QC,Recreate illegally,Weekly,2
25/01/2018,5,28,Medium,Montreal,QC,Recreate illegally,Weekly,2
25/01/2018,5.714285714,3.5,Medium,Montreal,QC,Recreate illegally,Weekly,2
25/01/2018,4.285714286,14,Medium,Montreal,QC,Recreate illegally,Weekly,2
25/01/2018,5.714285714,3.5,Medium,Montreal,QC,Recreate illegally,Weekly,2
25/01/2018,5.714285714,3.5,Medium,Montreal,QC,Recreate illegally,Weekly,2
25/01/2018,4.285714286,28,Medium,Montreal,QC,Recreate illegally,Weekly,2
25/01/2018,7.142857143,3.5,Medium,Montreal,QC,Recreate illegally,Weekly,2
25/01/2018,6.428571429,7,Medium,Montreal,QC,Recreate illegally,Weekly,2
25/01/2018,5.357142857,28,Medium,Montreal,QC,Recreate illegally,Weekly,2
25/01/2018,4.714285714,7,Medium,Montreal,QC,Recreate illegally,Weekly,2
25/01/2018,5.178571429,28,Medium,Montreal,QC,Recreate illegally,Weekly,2
25/01/2018,6.666666667,3,Medium,Montreal,QC,Recreate illegally,Weekly,2
25/01/2018,5.714285714,7,Medium,Montreal,QC,Recreate illegally,Weekly,2
25/01/2018,7.142857143,3.5,Medium,Montreal,QC,Recreate illegally,Weekly,2
25/01/2018,5,28,Medium,Montreal,QC,Recreate illegally,Weekly,2
25/01/2018,3.928571429,28,Medium,Montreal,QC,Recreate illegally,Weekly,2
25/01/2018,5.714285714,7,Medium,Montreal,QC,Recreate illegally,Weekly,2
25/01/2018,4.285714286,28,Medium,Montreal,QC,Recreate illegally,Weekly,2
25/01/2018,5.178571429,28,Medium,Montreal,QC,Recreate illegally,Weekly,2
25/01/2018,7.142857143,7,Medium,Montreal,QC,Recreate illegally,Weekly,2.5
25/01/2018,6.428571429,7,Medium,Montreal,QC,Recreate illegally,Weekly,2
25/01/2018,5,7,Medium,Montreal,QC,Recreate illegally,Weekly,2
25/01/2018,5,14,Medium,Montreal,QC,Recreate illegally,Weekly,2
25/01/2018,5,28,Medium,Montreal,QC,Recreate illegally,Weekly,2
25/01/2018,10,28,Medium,Montreal,QC,Recreate illegally,Weekly,2
25/01/2018,7.142857143,28,High,Montreal,QC,Recreate illegally,Weekly,2
25/01/2018,3.571428571,28,High,Montreal,QC,Recreate illegally,Weekly,56
25/01/2018,10,1,High,Montreal,QC,Recreate illegally,Weekly,2
25/01/2018,5.714285714,3.5,High,Montreal,QC,Recreate illegally,Weekly,2
25/01/2018,5.714285714,28,High,Montreal,QC,Recreate illegally,Weekly,2
25/01/2018,4.821428571,28,High,Montreal,QC,Recreate illegally,Weekly,2
25/01/2018,3.571428571,28,High,Montreal,QC,Recreate illegally,Weekly,2
25/01/2018,10,3.5,High,Montreal,QC,Recreate illegally,Weekly,2
25/01/2018,6.875,8,High,Montreal,QC,Recreate illegally,Weekly,8
25/01/2018,7.142857143,14,High,Montreal,QC,Recreate illegally,Weekly,2
25/01/2018,10,1,High,Montreal,QC,Recreate illegally,Weekly,2
25/01/2018,4.285714286,3.5,High,Montreal,QC,Recreate illegally,Weekly,2
25/01/2018,6.428571429,14,High,Montreal,QC,Recreate illegally,Weekly,2
25/01/2018,5.714285714,7,High,Montreal,QC,Recreate illegally,Weekly,2
25/01/2018,5.714285714,3.5,High,Montreal,QC,Recreate illegally,Weekly,2
25/01/2018,7.142857143,3.5,High,Montreal,QC,Recreate illegally,Weekly,2
25/01/2018,5.714285714,14,High,Montreal,QC,Recreate illegally,Weekly,2
25/01/2018,5.714285714,14,High,Montreal,QC,Recreate illegally,Weekly,2
25/01/2018,10,3.5,High,Montreal,QC,Recreate illegally,Weekly,2
25/01/2018,7.142857143,3.5,High,Montreal,QC,Recreate illegally,Weekly,2
25/01/2018,7.857142857,7,High,Montreal,QC,Recreate illegally,Weekly,2
25/01/2018,5.357142857,28,High,Montreal,QC,Recreate illegally,Weekly,2
25/01/2018,9.285714286,7,High,Montreal,QC,Recreate illegally,Weekly,2
25/01/2018,4.464285714,28,High,Montreal,QC,Recreate illegally,Weekly,2
25/01/2018,5.714285714,3.5,High,Montreal,QC,Recreate illegally,Weekly,2
25/01/2018,8.571428571,3.5,High,Montreal,QC,Recreate illegally,Weekly,2
25/01/2018,7.06,14,High,Montreal,QC,Recreate illegally,Weekly,2
25/01/2018,5.357142857,28,High,Montreal,QC,Recreate illegally,Weekly,2
25/01/2018,5.714285714,3.5,High,Montreal,QC,Recreate illegally,Weekly,2
25/01/2018,5.714285714,3.5,High,Montreal,QC,Recreate illegally,Weekly,2
25/01/2018,4.642857143,28,High,Montreal,QC,Recreate illegally,Weekly,2
25/01/2018,7.142857143,3.5,High,Montreal,QC,Recreate illegally,Weekly,2
25/01/2018,7.142857143,3.5,High,Montreal,QC,Recreate illegally,Weekly,2
25/01/2018,7.857142857,7,High,Montreal,QC,Recreate illegally,Weekly,2
25/01/2018,5,1,High,Montreal,QC,Recreate illegally,Weekly,2
25/01/2018,5.142857143,14,High,Montreal,QC,Recreate illegally,Weekly,2
25/01/2018,8.928571429,28,High,Montreal,QC,Recreate illegally,Weekly,70
25/01/2018,6.071428571,14,High,Montreal,QC,Recreate illegally,Weekly,2
25/01/2018,3.571428571,28,High,Montreal,QC,Recreate illegally,Weekly,2
25/01/2018,9.285714286,28,High,Montreal,QC,Recreate illegally,Weekly,2
25/01/2018,5.714285714,28,High,Montreal,QC,Recreate illegally,Weekly,2
25/01/2018,3.571428571,28,High,Montreal,QC,Recreate illegally,Weekly,2
25/01/2018,10,1,High,Montreal,QC,Medicate legally,Monthly,3
25/01/2018,4.285714286,28,Medium,Montreal,QC,Medicate illegally,Monthly,3
25/01/2018,2.5,2,Medium,Montreal,QC,Medicate illegally,Monthly,3
25/01/2018,7.857142857,7,High,Montreal,QC,Medicate illegally,Monthly,3
25/01/2018,5.714285714,28,High,Montreal,QC,Medicate illegally,Monthly,3
25/01/2018,6.428571429,14,High,Montreal,QC,Medicate illegally,Monthly,3
25/01/2018,7.142857143,3.5,High,Montreal,QC,Medicate illegally,Monthly,3
25/01/2018,2.857142857,28,Low,Montreal,QC,Recreate illegally,Monthly,3
25/01/2018,6,10,Medium,Montreal,QC,Recreate illegally,Monthly,3
25/01/2018,4.285714286,28,Medium,Montreal,QC,Recreate illegally,Monthly,3
25/01/2018,7.142857143,3.5,Medium,Montreal,QC,Recreate illegally,Monthly,3
25/01/2018,7.142857143,3.5,Medium,Montreal,QC,Recreate illegally,Monthly,3
25/01/2018,10,2.5,Medium,Montreal,QC,Recreate illegally,Monthly,3
25/01/2018,7.142857143,3.5,Medium,Montreal,QC,Recreate illegally,Monthly,3
25/01/2018,5.357142857,28,Medium,Montreal,QC,Recreate illegally,Monthly,3
25/01/2018,5.714285714,7,Medium,Montreal,QC,Recreate illegally,Monthly,3
25/01/2018,3.214285714,28,Medium,Montreal,QC,Recreate illegally,Monthly,3
25/01/2018,10,1,Medium,Montreal,QC,Recreate illegally,Monthly,3
25/01/2018,5,28,Medium,Montreal,QC,Recreate illegally,Monthly,3
25/01/2018,3.571428571,28,Medium,Montreal,QC,Recreate illegally,Monthly,3
25/01/2018,6.428571429,7,Medium,Montreal,QC,Recreate illegally,Monthly,3
25/01/2018,3.571428571,28,Medium,Montreal,QC,Recreate illegally,Monthly,3
25/01/2018,8,1,Medium,Montreal,QC,Recreate illegally,Monthly,3
25/01/2018,3.214285714,14,Medium,Montreal,QC,Recreate illegally,Monthly,3
25/01/2018,5,14,Medium,Montreal,QC,Recreate illegally,Monthly,3
25/01/2018,7.142857143,3.5,Medium,Montreal,QC,Recreate illegally,Monthly,3
25/01/2018,5.714285714,3.5,Medium,Montreal,QC,Recreate illegally,Monthly,3
25/01/2018,10,7,Medium,Montreal,QC,Recreate illegally,Monthly,3
25/01/2018,5.714285714,7,Medium,Montreal,QC,Recreate illegally,Monthly,3
25/01/2018,6.428571429,7,Medium,Montreal,QC,Recreate illegally,Monthly,3
25/01/2018,5.714285714,7,High,Montreal,QC,Recreate illegally,Monthly,3
25/01/2018,6.666666667,3,High,Montreal,QC,Recreate illegally,Monthly,3
25/01/2018,5.714285714,14,High,Montreal,QC,Recreate illegally,Monthly,3
25/01/2018,6.428571429,7,High,Montreal,QC,Recreate illegally,Monthly,3
25/01/2018,7.142857143,3.5,High,Montreal,QC,Recreate illegally,Monthly,3
25/01/2018,5.714285714,3.5,High,Montreal,QC,Recreate illegally,Monthly,3
25/01/2018,5,7,High,Montreal,QC,Recreate illegally,Monthly,3
25/01/2018,4.642857143,28,High,Montreal,QC,Recreate illegally,Monthly,3
25/01/2018,5.357142857,28,High,Montreal,QC,Recreate illegally,Monthly,3
25/01/2018,5,7,High,Montreal,QC,Recreate illegally,Monthly,3
25/01/2018,9,1,High,Montreal,QC,Recreate illegally,Monthly,3
25/01/2018,5.714285714,3.5,High,Montreal,QC,Recreate illegally,Monthly,3
25/01/2018,5.428571429,3.5,High,Montreal,QC,Recreate illegally,Monthly,3
25/01/2018,5,28,High,Montreal,QC,Recreate illegally,Monthly,3
25/01/2018,5.714285714,7,High,Montreal,QC,Recreate illegally,Monthly,3
25/01/2018,7.142857143,7,High,Montreal,QC,Recreate illegally,Monthly,3
25/01/2018,17.14285714,3.5,High,Montreal,QC,Recreate illegally,Monthly,3
25/01/2018,7.142857143,7,High,Montreal,QC,Recreate illegally,Monthly,3
25/01/2018,5,1,High,Montreal,QC,Recreate illegally,Monthly,3
25/01/2018,8.571428571,3.5,High,Montreal,QC,Recreate illegally,Monthly,3
25/01/2018,14.28571429,3.5,High,Montreal,QC,Recreate illegally,Monthly,3
25/01/2018,5.714285714,3.5,High,Montreal,QC,Recreate illegally,Monthly,3
25/01/2018,5.714285714,14,High,Montreal,QC,Recreate illegally,Monthly,3
25/01/2018,4.285714286,3.5,High,Montreal,QC,Recreate illegally,Monthly,3
25/01/2018,10,3.5,High,Montreal,QC,Medicate legally,Yearly,5
25/01/2018,5.714285714,3.5,Low,Montreal,QC,Recreate illegally,Yearly,5
25/01/2018,14.28571429,28,Low,Montreal,QC,Recreate illegally,Yearly,5
25/01/2018,5.714285714,3.5,Low,Montreal,QC,Recreate illegally,Yearly,0
25/01/2018,5.714285714,3.5,Medium,Montreal,QC,Recreate illegally,Yearly,5
25/01/2018,3.928571429,14,Medium,Montreal,QC,Recreate illegally,Yearly,5
25/01/2018,5,7,Medium,Montreal,QC,Recreate illegally,Yearly,0
25/01/2018,4.285714286,28,Medium,Montreal,QC,Recreate illegally,Yearly,5
25/01/2018,8.571428571,3.5,Medium,Montreal,QC,Recreate illegally,Yearly,5
25/01/2018,4.285714286,3.5,Medium,Montreal,QC,Recreate illegally,Yearly,0
25/01/2018,5.714285714,28,Medium,Montreal,QC,Recreate illegally,Yearly,5
25/01/2018,6.285714286,3.5,Medium,Montreal,QC,Recreate illegally,Yearly,5
25/01/2018,5.714285714,7,Medium,Montreal,QC,Recreate illegally,Yearly,5
25/01/2018,7,1,Medium,Montreal,QC,Recreate illegally,Yearly,0.2
